id,tweet,label
89791974,@username onye nzuzu di ka gi what good about him😡 #endsarsnow #endpolicebrutalityinnigeria #endsars,Offensive
89791975,@username usu raakwa nne gi,Offensive
89791976,@username nwaanyị ọma see my account number 3113269034 firstbank. ##url,Normal
89791977,@username onye oshi rie nsi .,Offensive
89791978,ka anyi ga na nke bishop na 5 akuo’la  ihe na ewe’m iwe bu na efe’m akoro ako  nwa mbu n’afo na enwe añuri  osisi kporo nku na eme mgbaji  ka anyi ga na nke bishop na 5 akuo’la,Normal
89791979,"#igbotwittercommunity n'edemede igbo na ewute ndi ofe mmanu n'ndi ugwu mana fa amaro ka anyi si kwado!!  maka na ndi bee anyi si, agba nsi nkiti ona esi, osikata sikata ogho nsi n'aja 😏😏  #igbotwittercommunity #igbotwitterhangout #igboinvasion",Hate
89791980,@username 😂 😂 😂 😂 ọnụ ọjọọ dị man enweghị atụ,Offensive
89791981,from isi agu to isi nkita 😂😂 ##url,Normal
89791982,kitikpa gbagbuo gi there ##url,Offensive
89791983,@username lol. ụlọ onye aghụghọ.  😆,Offensive
89791984,"mechie eze ule gi, ana akoyeli ##url",Offensive
89791985,"anụ ọhịa nwụrụ anwụ, ezi bida, mkpi. ##url",Offensive
89791986,"ayaf lost oo""@username : hapu ozu mmadu ahu ""@username : osi na ibu onye iberibe""@username : pls translate ""@username : aa ni riru",Offensive
89791987,"@username nne na nna gi bu ndi ara muru onye ara. ezi ,ewu congo. njo zuru ahu,isi aki",Offensive
89791988,@username na you and your people be ndi ara! ewu!,Offensive
89791989,@username the guy bu ezigbote onye mgbu.    tagging dubai police that what happened!,Offensive
89791990,@username ibu onye nzuzu aka iberiberism. anu mpama,Offensive
89791991,@username o na amasim nke ukwu ma ana akwanyere umu nwanyi ugwu ruru ha.  ikwuru ezi okwu nwanne m. onye biri ibeya biri,Normal
89791992,@username onye oshi.... kitikpa gbagbuo gi anuohia!!! waka 🖐🏻,Offensive
89791993,@username just shut up this guy onye mgbu,Offensive
89791994,anyị niile ga-alụ  akwụna,Offensive
89791995,ụmụ igbo agwọ nọ n'akịrịka n'alaigbo. asị n'agbaghị ya bụ ụzọ owere mgbe ọ dịghị eshi. ndị ọchịchị na mpaghara alaigbo niile teta n'ụra maka na awụsa abatagokwa ya bụ ọka.,Normal
89791996,"bhahaha @username : amakwam na ndi akpiri ogologo anoghi here ""amchizzy: abacha is ready missjay_u: i go chop oo r: ##url",Offensive
89791997,"lol.curse""@username : nkita rakwa nwanne gi nwaanyi@username : onye iberibe, nna gi onyeoshi, @username : 98% of igbo boys are armed robbers""",Offensive
89791998,so my jokes or laughs about the 'unknown gunmen' is why the entire 5 south east governors are acting like atụrụ na enwe ọzụzụ atụrụ or why buhari onye mgbu is unfortunate with security matters?  dị anyị ko akụkọ bara uru. ##url,Offensive
89791999,judas iscariot to the other disciples after selling jesus  ichè ná ọ dị easy ịtụ mgbada nata ya ife  #resurrectionandeternity jesus #jesus #ultimateexperience #coalcityexperience #kaanyijebeenugu #drrinstallation2022 ##url,Normal
89792000,@username gwa ya... anụmanụ mmadụ,Offensive
89792001,watch vero ile mgbada - 2015 latest #nigerian #nollywoodigbomovie ##url,Offensive
89792002,"nna ehe ikegwuru ha rt""@username : ndi ofe mmanu bu ndi uchu rt @username : nawa o,""@username : ezigbote ya""@username : akuko n'egwu",Hate
89792003,"""@username : oomf's avi tho.. be looking like udene mmiri mara.""..lmao!! izi-me?? 8-|",Offensive
89792004,@username ama m na nke gị ga adị íchè... onye arụrụala!,Offensive
89792005,@username ibu onye iberibe 🤡🤡. go and stop him from talking. ikwikwi 😡,Offensive
89792006,@username 🤣🤣🤣🤣🤣🤣 you no whether if na wedding onye ọgwụ  ego.,Offensive
89792007,"@username onye oshi, bịa werenu 8b naira. kitikpa a gbawaa gị anya.",Offensive
89792008,@username otu nne gi. oku gbagbuo nne and nna gi. bastard son of a bastard father. udene rie ozu nna gi. onwu dachie gi uzo.  idiot,Offensive
89792009,@username nne gị ikwikwii,Offensive
89792010,"@username mpa gi former governor, his excellency peter obi okwute ndi igbo,,, jealous soludo",Normal
89792011,akpa used comdom rt @username : ewu awusa rt @username : mkpi rt @username : mbe rt @username : ► why re u even following me???,Offensive
89792012,@username lmao. onye agwu zuo ike! rest!,Offensive
89792013,"@username chineke ga akpo hope uzodimma oku. udele ga eri ozu ya. mpu nile ajo nwoke a mere na imo state ga na eso ya na ndi be ya rue mgbe ebigi ebi. isee, isee, isee.",Offensive
89792014,@username asp rock kill you there onye mgbu,Offensive
89792015,@username nna gị onye ala. jee gwa nna gị ka ozuzulu pụa... anụmanụ,Offensive
89792016,ndi akpiri mmuo. ##url,Offensive
89792017,@username i wu onye ara! ndi igbo afo njo! tufiakwa! stop po and then allow who!? ifere megbuo gi. efulefu,Offensive
89792018,@username the guy actually blocked me o. anu mpama. onye nzuzu 😂😂 ##url,Offensive
89792019,@username baba e be lik say u be onukwu,Offensive
89792020,@username lol  onye aghụghọ nwụọ onye aghụghọ ibe ya elie ya,Normal
89792021,@username kitikpa gbagbuo gị. anụmanụ. akwụ ana tarie gị ọnụ amụ,Offensive
89792022,@username ofe ukazi with enough condiments....carry go nwannem rapu that nkita ara,Offensive
89792023,"@username iji ekwentị ndị oyibo nyere gị ekwu nkea... foto gị bụ nke ndị oyibo, ụgbọala ịnọ n'ime ya bụ nke ndị oyibo... nke kachasị njọ bụ na ị na asụ oyibo ọgịnị mere asụsụ nna gị?",Normal
89792024,"ssg i miss popular side.ano m ugwu-awusa ugbua,enweghizi m ike isonye.",Normal
89792025,@username oburo so ndi igbo! anyi na ndi ofe mmanu! we are their mugu!!!,Hate
89792026,@username ezigbo nwaanyị 🥰,Normal
89792027,@username nekwa nkita ara...!!!  common get out of here...!! rijuo nsi afo there... efuluefu...  onukwu nmuo...!!!!,Offensive
89792028,"@username this one too pain you oya begin cry make sure u cry well oooo itiboribo, eze ule, onye nzuzu, onye ekperima, eze ekpenta",Offensive
89792029,work up listening to gentleman mike ejeagha onye ori utaba ...timeless,Offensive
89792030,"otole gba gbuo kwa nne gị ebe ahụ atụrụ, ga jụọ nne na nna gị ọdịrị ajụjụ ahụ ozu nwụrụ anwụ. ##url",Offensive
89792031,onye ori 🤣🤣🤣🤣 ##url,Offensive
89792032,@username esn bụ atakataa agbụa. osisi kpọrọ nkụ n'eju ọnụ.✊✊✊✊💪💪💪,Normal
89792033,"@username efulefu mmadụ. anuofia nwụrụ anwụ. onye ara ndị obodo ya. chineke kpokwaa gị oku,nkịta ara.",Offensive
89792034,@username onye mgbu. with your picture wey be like obituary poster. atụrụ!,Offensive
89792035,@username ijuta isi nkita iga eji agbaya megini,Normal
89792036,"@username someone who went to marist,why won't you survive,i bu onye mgbu?",Offensive
89792037,"@username nwata sị na nne na nna ya agaghị ehi ụra, ọ gaghịkwa ehi ụra nke ọma",Normal
89792038,"@username lol. bia umu nwaanyi onitsha, unu na eme mkpotu.",Normal
89792039,@username onye asili onye juu gi?,Offensive
89792040,"@username dude bụ nnọọ onye mgbu, nne are you single? nyekwa zie location, many of my men here need a good woman!!!",Offensive
89792041,!!! “@username : agwo tupia gi amu. rt @username : nkita ara racha gi ike rt @username aturu. rt @username : onye nzuzu rt,Offensive
89792042,hahaha... ladies and gentlemen abia now has a new capital name.. umuobia!!!! 😂😂😂😂😭😭😭 thanks to our northern children lolssss odiegwu oo!!!! enweghị ihe anyị ga-anụ site na mba a nigeria site n'aka ndi anumanu… ##url,Offensive
89792043,@username kitikpa gbagbuo gi dia ##url,Offensive
89792044,ichoro ka kitikpa gbagbuo gi there? 😡 ##url,Offensive
89792045,"@username in igbo language it's called ""agwụ"". we don't take ""onye agwụ na-akpa"" seriously. 🤣🤣",Offensive
89792046,onye ala na akpo onwe ya president ndi usa..nwanne gbawaa door dia osiso 😐,Offensive
89792047,@username emiko onye agwu  who dey even write this igbo for you,Offensive
89792048,@username odugwu nwaanyi udo di ri gi ma,Normal
89792049,@username onye oshi onye beribeeee 😭😭😭,Offensive
89792050,“@username : onye nzuzu. rt @username : rie nsi onye ala rt @username : @username rie nsi biko.”nawaoh!! ikensi's✌,Offensive
89792051,@username get out.. onye mgbu,Offensive
89792052,ndi akpiri ogologo ha ga anu? ##url,Offensive
89792053,e buru ozu onye ọzọ ya adị ka e bu nkụ. this affects us all. no one is immune. ihe ga-agbanwerịrị!! o zuola!! #endsars,Normal
89792054,@username o ndi nzuzu ibe ya na😂😂 it takes an onye nzuzu to follow an onye nzuzu🙄,Offensive
89792055,@username with nnukwu isi ya.. 🤣🤣🤣🤣🤣,Offensive
89792056,"ofeke nkea amaro na igbo enweghị eze cha cha!   if he want, let him go and invite all our ancestors or even resurrect ojukwu - ikemba ndị igbo, for them to convince us, we will never vote for him. we are solidly behind @username mpiawazu pro max is coming for sanwo onye ori. ##url",Offensive
89792057,aha! onye nzuzu! *skipsaway* rt @username : whoz goiin to chrome?,Offensive
89792058,nkwobi nd isi ewu....,Normal
89792059,"onye nzuzu *sigh* rt @username ngwa jee nwuo ☹ ☹ rt @username : ikeh ndi nzuzu juru na twitter naija a, a gu go mu.... tufiakwa!",Offensive
89792060,@username ara gbagbue nne gi  nke fodulu gbue nna gi  mkpi,Offensive
89792061,@username gbam! ezigbo nwada igbo! nne gi mulu gi! i ji ya,Normal
89792062,"@username o juta isi nkita, o were agba ya mee gini?",Normal
89792064,@username nnen ị nwere ọnụ ọjọọ 😁,Offensive
89792065,@username nezianu dimkpa benin obelle nwa na akpa ora n’ isi.... ifelle mee gi... tueh,Offensive
89792066,anu nchi na anu mgbada ##url,Normal
89792067,@username what is this one numbering?  atụrụ 🙄,Offensive
89792068,"@username i have just one question to autopilots. why is it that una chief onye'nzuzu , fraudster esn has not sent a single delegate to visit our formidable leader mazi nnamdi kanu in dss.. biko answer me. ndi ara. okoko ndi iberibe chukwunna ga'akpo unu oku.. ndi oshi.",Offensive
89792069,"ok sir.. oya, address @username ka kitikpa gbagbuo gi 🤣 ##url",Offensive
89792070,ekwensu go behind me 🤣🤣🤣🤣🤣🤣🤣 ##url,Offensive
89792071,"kitikpa gbagbuo gi there, anumanu ##url",Offensive
89792072,@username ina ege anụ mpam ahụ ntị? ajọ nwa si owele.....,Offensive
89792073,@username you are just an onuku onye iberibe,Offensive
89792074,@username rochas ibu ezigbote anu ohia. udele mmiri mara ka igbu. chineke kpokwa onu gi oku. ewu!!!!!,Offensive
89792075,@username onye mgbu. gtfoh,Offensive
89792076,"@username onye ara, abj mkpi 🙄",Offensive
89792077,"someone posted ""davido dey refresh bank app, other people dy refresh davido page"". 😂😭  nigerians 🤝 ọnụ ọjọọ",Offensive
89792078,@username nkita ara. ogbo uja gboru gaba. okoko udele,Offensive
89792079,@username otu nne gi na akpa amu nna gi. efulefu!,Offensive
89792080,"ndi ofe mmanu na ndi ugwu gwara anyi si na anyinwa bu ndi igbo adighi na otu.. anyi were kwere. nkea bu ezigbote asi. onweghi ebe nghotafe na adighi.. mana nwanne na nwanne sechaa, ha ekpezie. igbo bu otu. igbo mma mma nu. ##url",Hate
89792081,@username ezigbo onye oshi. ihu ebe ndia nwechara choice lands and properties na abuja you will not believe it.,Offensive
89792082,"@username amam na isi adiro gi mma. onye ori,onye are eke oka. nkita lacha gi anya",Offensive
89792083,onye oshi 😂😂 ##url,Offensive
89792084,@username it means friend in igbo. same as 'ofeke'  or onye iberibe,Offensive
89792085,"@username onye nka obu mmadu?  ike gwuru, onweghi ihe anyi agaghi anu no onu ndi mmadu n'ekwu okwu ka anu ohia!",Offensive
89792086,@username ịkpụ nne gi efulefu,Offensive
89792087,"isi ewu isi nkita ""@username : nwa ochicha!!!! ""@username : @username please forgive me my sins bro.""""",Offensive
89792088,"@username asa, bia, kedu ife ichoro?  asa: achoro ezigbote good ekwenti (phone)   bia na'enwere origilu ya  nee ya, nkea budugodi dachiii, o machini 😁 iga e use ya, nwa nne gi nke itoro e use kwa ya  nee ya o obere ego  😀😀",Normal
89792089,@username ndi ofe mmanu girls,Hate
89792090,isi ewu kee you there😏😏😏. ##url,Offensive
89792091,"i don't mind, okwa social media passwords then it's okay. mana any financial account password then you count me out oo, ehen! maka umu nwaanyi these days, ha na eri ego dika snake na erie na ime government house naijeriya. ##url",Normal
89792092,"""@username : enugu should be calm. enugu is calm. imo should be calm. anambara too. abia. ebonyi. ndi igbo abughi ndi ogbu ochu""",Normal
89792093,"@username ode, nkịta ará odika asụsụ gị na eme gi izuzu ezuzu. ewu.  i have nothing to tell you dear, maka iwe gị akọ na uche nke aka gị. bon après midi, anu ofia 😍",Offensive
89792095,@username how can this low budget willie obiano be someone's pastor? isi shampoo with ezigbote bleaching cream. negodi ka nwoke na cha ka ife ana fu na stew ndị ofe mmanụ 😂,Offensive
89792096,@username ezi ofia ka i bu. ofeke. ajo nwa so owele ba nne ya afo. agafu,Offensive
89792097,@username that's the tweet nwanne. mana ndi ugwu na ndi ofé mmanu amankwe.,Hate
89792098,isi nkita 😂😂😂.. nna e ma ego ne bu george now? ##url,Offensive
89792099,"@username what else do you expect?  they are the first family and must be pampered... ndị ụ̀chụ̀ ekwensu ji gwalụ̀ ngwọ́ ólụ̀, tụ̀fìa kwa!",Offensive
89792100,ndigbo will always be your nightmare. onye mgbu. ##url,Offensive
89792101,"mana iluokwu anyi bu ndigbo nke kwuru n'ikpe ma onu, ya na agba ehuru, ji onye nzuzu ahu n'oru dika onye ala ji.",Normal
89792102,"onye iberibe""@username : ewu""@username : wht is fool in ur language? #bestoflagos""""",Offensive
89792103,elikem ile mgbada!,Offensive
89792104,@username you want to use ethnicity and scatter us abi. god will scatter your brain big fowl ewu awusa any ofia ike okuku mpama nkita ara ekwensu rachakwa gi ike,Offensive
89792105,@username isi ewu ****🙂we love food,Normal
89792106,"@username ọ kwa a sị na ugwu mụta mgbaji ụkwụ, agadi nwaanyị amụta agakata akwuru. ebe ọ bụ na ụmụ mmadụ mụtara atughị atụ wee gbaa, ụmụ nnụnụ amụtanu efewe ebeghi ebe. onye aghụghọ nwụọ, onye aghụghọ elie ya.",Normal
89792107,"@username respectfully sir,you're an ewu nta😑😑",Offensive
89792108,@username ezigbote onye ori ka'obu.,Offensive
89792109,@username ajọ nwa si owerri ba nne afọ 😂,Normal
89792110,":p @username : lol""@username : mkpi @username : @username isi ewu""""""",Offensive
89792111,"@username je gwa ya nne gi inugo, aturu ohia na eche ka agadi nwoke na enye ya nri. oniranu.",Offensive
89792112,calabar rt @username : kedu ndi obodo bu ndi ofe mmanu___________? #nnennaquiz,Hate
89792113,"@username nnanna gi turu votu onweghi ihe o tutara, nna gi bia tuo votu onweghi ihe o tutara, gi onwe gi ebidola itu votu ma onwebekwa ihe i tutara. i nakwa eche echiche ma nchaa.",Normal
89792114,@username ndi usa vha funa u fana mubebi munwe na munwe udivha na favorite yawe,Offensive
89792115,@username lwkmh... nwoke ọnụ ọjọọ 🤣😂😂,Offensive
89792116,"@username with due respect sir, kitikpa gbagbuo gị",Offensive
89792117,@username ekwensu ogini got  me 😂😂,Offensive
89792118,"o bu onye no agadi nwanyi nso, ga anu isi eze ule uya- #iluigbo",Normal
89792119,"@username ibugodi ezigbo akpa amu..ewu, so you nerd here fuwa, isiego, iwa, n.w. a?.. ibugodi ezigbo nkita calabar.. ezege no mind this onye mgbu.. okana elii. oo ezigbote kitikpa ya alachia anya!",Offensive
89792120,@username ibu onye mgbu,Offensive
89792121,@username foreigner coming to ofe mmanụ land to congratulate him people for turning ndị ofe mmanụ 🤡 to slaves in their own land 🤯,Hate
89792122,"ishi aki""@username : ara oji ""@username : otu ocha""@username : amu nama ""@username : otele aboki""@username :",Offensive
89792123,@username mustapha nna gi infact nne gi onukwu,Offensive
89792124,"100million is too much sef rt @username : lol ""@username : ndi ofe mmanu ndi nzuzu :p rt @username : ... ##url",Hate
89792125,@username nkita ara ndi nzama dos keep barking on social media,Offensive
89792126,@username 😂😂😂nnukwu isi aki...lmao,Offensive
