,id,tweet,Majority_Sentiment
1621,89791862,@username onukwu okpoko would have been better,Abuse
1622,89791863,rt @username : nkwobi/isi ewu + wine 〓? running stomach,Normal
1623,89791864,nnukwu isi ọwụwa corrupt politicians ##url,Normal
1624,89791865,ajo nwanyi ajokaaa!! onwero ife na ebuutu nwoke ma oburu na oburo. ajo nwanyi! chukwu nyekwam ezigbo nwanyi....ike adirokwam!!!,Normal
1625,89791866,@username nne gi bu udele nwuru anwu. anuofia.,Abuse
1626,89791867,ndi ofe mmanu adi ro nma ibu enyi mmadu ooo,Hate
1627,89791868,@username ndi ofe mmanu na ala nne fa 😂,Hate
1628,89791869,"nna gi bụ ewu, btw i'm not a chelsea fan, peep my bio, atụrụ! ##url",Abuse
1629,89791870,"@username igbo name specifically for females:  mgbafor mgbeke  mgbaorie akwaeke  adaeze  adaure  nnennaya  nwaanyi mma, etc  amara, ebere,oluchi, chinenye, nonye, etc are unisex.",Normal
1630,89791871,@username bịa ka mụ na gị sụwa igbo nwaanyị ọma. obi dị m ụtọ na ị chọghị ka asụsụ ala nna gị si gị n'ime pụọ. a dị m nkwadobe inyere gị aka,Normal
1631,89791872,@username isi ewu..... meeeeeeeh,Abuse
1632,89791873,"buhahaha!na nsukka ko,owerri?""@username : esim bee nna gi rt @username : @username ekwensu kedu ebe isi kwa???""",Abuse
1633,89791874,lmaort @username : @username nnenne gi for aba,Normal
1634,89791875,@username ụsụ rara nne gị eji mụpụta gị rakwaa gị ikpu there. ozu nwụrụ anwụ!,Abuse
1635,89791876,"@username mechie eze ule gi, idiot...",Abuse
1636,89791877,@username isi okpo... onye nzuzu. isi ewu... ne imi gi ks ite bean. ne eze gi ks fork ndi ori!,Abuse
1637,89791878,"*acts 24:15* pidgin west africa  and i get the same hope for god like this people, say righteous people and people wey no dey righteous go come back to life.  ìgbo enwekwara m olileanya otú ndị a nwere, na chineke ga-akpọlite ndị ezi omume na ndị ajọ omume nwụrụ anwụ",Normal
1638,89791879,@username ohan'eze ndi oshi na ndi akpiri ogologo ‼️ ndi okenye aruruala ❌,Abuse
1639,89791880,@username 🤣 🤣 🤣 🤣. ajọ nwa,Abuse
1640,89791881,"@username yahaya bello,if you can see this,find a translator to tell you what i said on this tweet. ụsụ rakwaa nne gi na nwunye gi wherever they are. then amadioha magbu kwaa onye oshi di ka gi. #rejecttinubu",Abuse
1641,89791882,"12-07-2019 igbo bible of nigeria daily scripture:  jenesis 3:14 - jehova, bú chineke, we si agwọ ahu, n'ihi na i mewo nka, ihe anābu ọnu ka i bu kari anu-ulo nile, na kari anu ọhia nile ọ bula; afọ-gi ka i gēji je ije, ọ bu kwa ájá ka i ganēri ubọchi nile nke ndu-gi: ##url",Normal
1642,89791883,@username mechie eze ule gi there,Abuse
1643,89791884,"@username ozu nwuru anwu,  udele bi na ajo ohia nkita ara ahia nkwo",Abuse
1644,89791885,"@username kitipka lacha ezinulogi anya,agadi ekwenka,onye iberibe,i biara twitter na edisgrasi ndi obodo gi,ifele eme,okenye iberibe ,usu,oke mkpi,ezi wawa",Abuse
1645,89791886,@username a kpọọ ya ajọ nwa!,Abuse
1646,89791887,@username ana m ako ikpu nne gi,Abuse
1647,89791888,@username kitikpa gbagbuo gi there! ezi bida! anu ofia! ewu awusa! atulu gambia! nkita ara! ekwensu mia gi onu there! dakwaa ibi there! tokwaa afo there! okpu isi eri ngo! ile agbada! ezi ofia! anu mpama! nsi afo osisa! anu udene! nkakwu n'esi isi!  keep @username out of your mouth!,Abuse
1648,89791889,"@username obi okwute ka ibu!!! anyi kwu gi na azu, ega na eje na abata!!! our incoming president!!! we cannot wait! ##url",Normal
1649,89791890,@username lol 😂 nwa nza rijua afo osi ka ya na chi ya maa aka 😀😀,Normal
1650,89791891,"@username ndi ugwu choro igbanyere onye ofe mmanu film. o choro ticket, ha enye ya ticket. ha nyere ya garri, ma wunyere ya aja na garri.",Hate
1651,89791892,@username who cares about you stooopid respect? efulefu na onye mgbu like you.,Abuse
1652,89791893,kitikpa lachaa gi onu amu there timber onye iberibe. ##url,Abuse
1653,89791894,@username biko obi okwute ya adiro ka obi aka okwute-anambra. nke onye a bu kakaraka...o dighi ekwe ekwe. so udo ka anyi n'ayo zi kita!,Normal
1654,89791895,"@username ndi eriri eri,  ndi akpiri ogologo ka unu bu.",Abuse
1655,89791896,@username i’m an igbo man and i condemn this statement. iwu anuohia! ibu onye iberibe. onye ala!!,Abuse
1656,89791897,@username mkpo ya aunty onye oshi now ha ga si na enweghim respect. just return it. simple.,Abuse
1657,89791898,"@username oburu na nne gi zuru gi ofuma , igaghi abia ebea na akogheri ka onye na enwero uche .  biko zuzupuo ebea",Abuse
1658,89791899,"mhen...""@username : ndi ogbakpa ka njo. ndi ofe mmanu. wa enwe ne origin. na eyiyieri dika ndi ala. mschew""",Hate
1659,89791900,@username nne gi udele,Abuse
1660,89791901,nkita la cha gi amu rie nsi,Abuse
1661,89791902,@username congratulations nwanne m nwaanyi. iheoma ru nma,Normal
1662,89791903,ekwensu a abiagokwa ọzọ ịchọ ihe ọ ga-asị na anyị mere...,Abuse
1663,89791904,"@username abum nwafo igbo, ofeke, iruo begi gwa nna gi na obughi onye igbo 🤡",Abuse
1664,89791905,"the gyal bu nnukwu isi, ontop am she dey do shakara.",Abuse
1666,89791907,idiot you are very very stupid ezi ohia onukwu illiterate big for nothing fool chineke kpo gi na simon ekperima onye oshi oku ##url,Abuse
1667,89791908,@username ezigbote ndi usa😹😹😹😹😹😹😹,Abuse
1668,89791909,@username nwanne ònye ahụ 👆bụ ọkụkọ abụ ke....... 😎😎,Abuse
1669,89791910,@username nnaa eeh... ihea oburo isi aki oyibo?,Abuse
1670,89791911,@username i bu amosu ... onye iberibe,Abuse
1671,89791912,@username another akpa amu spotted..  speek for yourself and children oo  anu mpama..  this one done cashout..  @username i bu onye iberibe sir,Abuse
1672,89791913,@username i thought u closed yo twitter acccount? wetin happen? onye agwu... :),Abuse
1673,89791914,"o_o..tot mkpi means 'horny' :) rt""@username : isi ewu nwa mkpi a di ezigbo uto rt @username : dat he-goat head is too delicious #translateinigbo""",Normal
1674,89791915,one the reasons i missed my naij 🇳🇬  isi ewu 🤩🤩🤩🤩😍😍😍😍😍 ##url,Abuse
1675,89791916,@username agu nwaanyi. a lion a lion @username,Normal
1676,89791917,@username ha gatugbu onwe ha na vote nobody ever want to vote in biafra land except ndi akpiri ogologo ‼️,Abuse
1677,89791918,@username dimkpa benin (local giant) 😂😂,Normal
1678,89791919,@username ezigbo onye ori,Abuse
1679,89791920,"@username onye ekpenta ka ibu, anyway akpamu malami ka ibu. onye otumated bandits finland blogger delegates you're",Abuse
1680,89791921,@username 😂 😂 😁 😁 😁 onye ori,Abuse
1681,89791922,@username e bi nno ezigbote akpa amu. onye ori,Abuse
1682,89791923,onye nzuzu! just n'ekwuyeri ka onye ala! ceo ndi isi mmebi 😜 ##url,Abuse
1683,89791924,@username onye ọgwụ!! 💪🏾🐐 💚,Abuse
1684,89791925,@username atụrụ ka ị bụ! 😂😂😂😂😂😂,Abuse
1685,89791926,"only 2 missed calls anambra guy will text you ""onwero, udo, imegom ya naa, ikogo my way, enjoy ur new mgbada 😐😐",Abuse
1686,89791927,@username onwe mgbe mu na gi ji wee nobuo? ginwa gbanarim ka onye ekpenta tuu... biko no na lane gi. ike gi adirozim 🙄,Normal
1687,89791928,@username onye iberibe ka i bu!,Abuse
1688,89791929,@username onye oshi ‼️ zuzughariwa na twitter ekwensu ‼️ obidiot will kiiiiil you again in lekki toll gate useless thing.,Abuse
1689,89791930,"buhari orders efcc to probe aisha buhari and her family ##url ""oju nwa nkita anya, otaa onye nwe ya."" buhari bu nkita ara",Abuse
1690,89791931,"you ehn @username nna gi bu akwuna, chukwu ga ata gi ahuhu, oge obula m di ndu i gaghi ahu elu igwe. ekwensu spawn. ezi na ulo gi agaghi ama udo. egbe ga-adakwasi gi ebe obula i zoo, nonsense ##url",Abuse
1691,89791932,"@username nwannem udo dị. i puru epu, mịa amịa na asụsụ nakwa omenala igbo. odogwu ma ókẹ̀ ala nna ya, mesibe ihe ike na nna gị mụsịrị gị ike.",Normal
1692,89791933,"@username nne gi , nna gi na umu nne gi bu cha ekwensu",Abuse
1693,89791934,@username real onye agwụ....,Abuse
1694,89791935,"@username choi!!!  otoo m iche🤣🤣🤣🤣🤣  @username come over here, bia furu umu nne gi",Normal
1695,89791936,@username gerrout osiso! onye juu gị? 😭😭😭,Normal
1696,89791937,"ewu gambia ""@username : nne gi, nna gi ""@username : taah nsi ""@username : rie nsi biko ala mmadu""@username : nna gi there ""@username :",Abuse
1697,89791938,@username obu nna gi bu onye iberibe!  onye ara di ka. ama nna gi chikwaa there.,Abuse
1698,89791939,@username bịa atụrụ ikochi a dara nzuzu ọbụrụ na nne gi na umunne gị gburu ndị househelp unu help us and get them arrested i will not be slandered because your father married jezebel and gave birth to demons   don't move mad  sorry... you are already mad,Abuse
1699,89791940,"lmaoooo. ibu ajo nwanyi @username : kwuenu ma ha o ga anu!! ""amchizzy: ndi usa. jiri nu nwayo ka abacha ju madu afo o! @username missjay_u""""",Abuse
1700,89791941,technoking onye agwu.,Abuse
1701,89791942,@username ọnụ ọjọọ gị dị kwa too much but the food is kinda thirsty🤔😏,Abuse
1702,89791943,@username ability to misbehave.   ndi ume ngwu,Abuse
1703,89791944,@username kitikpa gbagbue gị there. anụ ọhịa,Abuse
1704,89791945,@username prophet emma onye mgbu... ozuo,Abuse
1705,89791946,"adama nwu palmy, so ihem cho bu oompa di ka ozu ha tinye na freezer. #igbotwitterhangout",Normal
1706,89791947,@username lmaoooo. she murdered him the igbo way. onye ki bu? onye bu nnanna gi?,Normal
1707,89791948,@username he did ritual. he used ndị afọ njọ to do the ritual. ndị ajụjụ,Normal
1708,89791949,@username gọziem...😁😁😁.  ekwesị isi m na boxers bu n1500? mana ndi akpịrị abụọ a emewo ya etu ahụ. okwa zi ndidi kam no na ya,Abuse
1709,89791950,@username onye oshi økükø..lai down there kam piawa gi azu.. ##url,Abuse
1710,89791951,@username oburo soo under 27 ma under 10 agadi na agwo ofe. nwe ndidi ka this christmas gafere gi mgbe agu ka iga aghota ihe mkwuru ofuma..,Abuse
1711,89791952,@username onye hụrụ agadi nwaanyị ka ọ na-eri akpana ọkụkọ napụta ya niihina o bute ọrịa o zuo ọha.,Normal
1712,89791953,"a gwa ntị ma ntị anụ ghị,........ @username out of the goodness of my heart, i tweeted this 3 weeks ago.##url",Normal
1713,89791954,didn't know nest oil owns 10% of julius berger  @username nwoke  okija na akpa kwa ike o,Normal
1714,89791955,"@username ezi okwu oooo. kama ihe a putaghi na anyi ga abu ndi ume ngwu ka awo. ka anyi sorokwa ibe na alusi olu ike, ka chukwu gozie olu aka anyi.  o meere ma chi ekweghi, ka onye uta atakwala ya.  ya buru uka, buru ilu",Normal
1715,89791956,@username 🤣🤣🤣🤣 ogwu ego you’re a an ewu congo,Abuse
1716,89791957,@username you're welcome nwaanyi bekee (beautiful queen),Normal
1717,89791958,@username taa kpuchie gi eze ule gi there,Abuse
1718,89791959,@username nna gi bu itiboribo. onukwu,Abuse
1719,89791960,@username 😂😂 nna obi okwute na on serious highway now.. i won’t fall biko...,Normal
1720,89791961,"*onye ije""@username : np: splash ft phyno : onye agwu #ondun""",Abuse
1721,89791962,@username taa kpuchie eze ule gi ka anyi fu uzo. osikwa no david.,Abuse
1722,89791963,@username lmao ! onyeka onye mgbu !,Abuse
1723,89791964,"i wu 'ndi ? '""@username : :( oh maka na nfuru gi na anya? nya meh ki jia asi na mbu onye nzuzu? ""@username : ndi nzuzu.""""",Abuse
1724,89791965,"hapu ozu mmadu ahu ""@username : osi na ibu onye iberibe""@username : pls translate ""@username : aa ni riru e mo oo ���� @username ”""”",Abuse
1725,89791966,lmfao! rt @username : goldie wu ewu. as in ewu gambia. ezi ofia. anu mpama. onye iberibe one of wherever the fuck she is from.,Abuse
1726,89791967,"@username mbe dị ụ̀rụ́ uru adịghịkwa n'aghụghọ n'ikpeazụ. makana onye aghụghọ nwụọ, onye aghụghọ ibe ya e lie ya.  #mbidoigbo daalụ o. nkwado asụsụ #igbo na omenala nkà ederede unu bụ ọpụrụiche! unu nwe aka a 🙌🏿  wọọ!",Normal
1727,89791968,onye ori ballot box udele ##url,Abuse
1728,89791969,@username you cant an igbo idiot...you sound like ewu awusa.,Abuse
1729,89791970,@username kitikpa gbagbuo gi na ezi na ulo gi,Abuse
1730,89791971,eniola badmus na were babe oo!! choi! nwaayi ofe mmanu ati omonna oshi cc #mr&amp;mrsibu @username,Hate
1731,89791972,@username ezigbo itiboribo. this one is original isi aki oyibo,Abuse
1732,89791973,@username onukwu! dimkpa benin!,Abuse
1733,89791974,@username onye nzuzu di ka gi what good about him😡 #endsarsnow #endpolicebrutalityinnigeria #endsars,Abuse
1734,89791975,@username usu raakwa nne gi,Abuse
1735,89791976,@username nwaanyị ọma see my account number 3113269034 firstbank. ##url,Normal
1736,89791977,@username onye oshi rie nsi .,Abuse
1737,89791978,ka anyi ga na nke bishop na 5 akuo’la  ihe na ewe’m iwe bu na efe’m akoro ako  nwa mbu n’afo na enwe añuri  osisi kporo nku na eme mgbaji  ka anyi ga na nke bishop na 5 akuo’la,Normal
1738,89791979,"#igbotwittercommunity n'edemede igbo na ewute ndi ofe mmanu n'ndi ugwu mana fa amaro ka anyi si kwado!!  maka na ndi bee anyi si, agba nsi nkiti ona esi, osikata sikata ogho nsi n'aja 😏😏  #igbotwittercommunity #igbotwitterhangout #igboinvasion",Hate
1739,89791980,@username 😂 😂 😂 😂 ọnụ ọjọọ dị man enweghị atụ,Abuse
1740,89791981,from isi agu to isi nkita 😂😂 ##url,Normal
1741,89791982,kitikpa gbagbuo gi there ##url,Abuse
1742,89791983,@username lol. ụlọ onye aghụghọ.  😆,Abuse
1743,89791984,"mechie eze ule gi, ana akoyeli ##url",Abuse
1744,89791985,"anụ ọhịa nwụrụ anwụ, ezi bida, mkpi. ##url",Abuse
1745,89791986,"ayaf lost oo""@username : hapu ozu mmadu ahu ""@username : osi na ibu onye iberibe""@username : pls translate ""@username : aa ni riru",Abuse
1746,89791987,"@username nne na nna gi bu ndi ara muru onye ara. ezi ,ewu congo. njo zuru ahu,isi aki",Abuse
1747,89791988,@username na you and your people be ndi ara! ewu!,Abuse
1748,89791989,@username the guy bu ezigbote onye mgbu.    tagging dubai police that what happened!,Abuse
1749,89791990,@username ibu onye nzuzu aka iberiberism. anu mpama,Abuse
1750,89791991,@username o na amasim nke ukwu ma ana akwanyere umu nwanyi ugwu ruru ha.  ikwuru ezi okwu nwanne m. onye biri ibeya biri,Normal
1751,89791992,@username onye oshi.... kitikpa gbagbuo gi anuohia!!! waka 🖐🏻,Abuse
1752,89791993,@username just shut up this guy onye mgbu,Abuse
1753,89791994,anyị niile ga-alụ  akwụna,Abuse
1754,89791995,ụmụ igbo agwọ nọ n'akịrịka n'alaigbo. asị n'agbaghị ya bụ ụzọ owere mgbe ọ dịghị eshi. ndị ọchịchị na mpaghara alaigbo niile teta n'ụra maka na awụsa abatagokwa ya bụ ọka.,Normal
1755,89791996,"bhahaha @username : amakwam na ndi akpiri ogologo anoghi here ""amchizzy: abacha is ready missjay_u: i go chop oo r: ##url",Abuse
1756,89791997,"lol.curse""@username : nkita rakwa nwanne gi nwaanyi@username : onye iberibe, nna gi onyeoshi, @username : 98% of igbo boys are armed robbers""",Abuse
1757,89791998,so my jokes or laughs about the 'unknown gunmen' is why the entire 5 south east governors are acting like atụrụ na enwe ọzụzụ atụrụ or why buhari onye mgbu is unfortunate with security matters?  dị anyị ko akụkọ bara uru. ##url,Abuse
1758,89791999,judas iscariot to the other disciples after selling jesus  ichè ná ọ dị easy ịtụ mgbada nata ya ife  #resurrectionandeternity jesus #jesus #ultimateexperience #coalcityexperience #kaanyijebeenugu #drrinstallation2022 ##url,Normal
1759,89792000,@username gwa ya... anụmanụ mmadụ,Abuse
1760,89792001,watch vero ile mgbada - 2015 latest #nigerian #nollywoodigbomovie ##url,Abuse
1761,89792002,"nna ehe ikegwuru ha rt""@username : ndi ofe mmanu bu ndi uchu rt @username : nawa o,""@username : ezigbote ya""@username : akuko n'egwu",Hate
1762,89792003,"""@username : oomf's avi tho.. be looking like udene mmiri mara.""..lmao!! izi-me?? 8-|",Abuse
1763,89792004,@username ama m na nke gị ga adị íchè... onye arụrụala!,Abuse
1764,89792005,@username ibu onye iberibe 🤡🤡. go and stop him from talking. ikwikwi 😡,Abuse
1765,89792006,@username 🤣🤣🤣🤣🤣🤣 you no whether if na wedding onye ọgwụ  ego.,Abuse
1766,89792007,"@username onye oshi, bịa werenu 8b naira. kitikpa a gbawaa gị anya.",Abuse
1767,89792008,@username otu nne gi. oku gbagbuo nne and nna gi. bastard son of a bastard father. udene rie ozu nna gi. onwu dachie gi uzo.  idiot,Abuse
1768,89792009,@username nne gị ikwikwii,Abuse
1769,89792010,"@username mpa gi former governor, his excellency peter obi okwute ndi igbo,,, jealous soludo",Normal
1770,89792011,akpa used comdom rt @username : ewu awusa rt @username : mkpi rt @username : mbe rt @username : ► why re u even following me???,Abuse
1771,89792012,@username lmao. onye agwu zuo ike! rest!,Abuse
1772,89792013,"@username chineke ga akpo hope uzodimma oku. udele ga eri ozu ya. mpu nile ajo nwoke a mere na imo state ga na eso ya na ndi be ya rue mgbe ebigi ebi. isee, isee, isee.",Abuse
1773,89792014,@username asp rock kill you there onye mgbu,Abuse
